outcome,group,q,r,s,t,u,v,w,x,z
0,a,1.540811342652887,NA,-0.2503863375345061,-0.7212865336958446,0.27261643259452495,-0.5316691577463533,0.5220940151628785,0.7794724640325928,-0.22285346921877205
0,a,0.8004264612682164,NA,-0.36789659825019283,0.5243894357724987,0.4934945497852945,-0.45036413424555444,-0.35962488985847224,0.5737636369982121,-0.31921534314907263
0,b,0.10506083979271352,NA,-1.723716601664585,-0.6019981655395993,1.8149189310345564,0.2734549091152507,-0.7336895882019054,-0.8385808145119913,0.8573909897555541
1,f,2.139951085438952,NA,1.0842444859776714,0.2909107943362724,-0.499375556882963,-0.24865066100240135,-0.9966444324560094,1.441047572078518,0.17335919226602908
0,f,2.4990473594516516,NA,0.3381324135315842,-0.1879578482761948,-0.3738567608367654,-0.1730678915973542,0.1832376978678277,0.7766754570397082,0.12013813500041641
0,f,0.8643006712663919,NA,-1.1713661732271015,1.0266590555700532,0.6321273496528003,0.05446507830649555,-0.5349274954671795,-0.11295521742578019,0.6304750013476335
0,g,2.880962908733636,NA,-1.2372248978028961,-1.1805167776247196,0.7876469348321411,-0.5940155332521618,-1.0042187601137258,0.20756222816400055,0.6743538296252952
0,b,2.9487040860112756,NA,-0.6500066551530158,1.655521427411935,-0.21800129185258466,0.3860669483806341,-1.2564011481704356,1.0756319862740162,1.8218540360659223
1,b,0.8613202732522041,0.4986167384777218,-0.18978075125574106,1.7816130241015142,0.20591447611912894,0.9830231697360531,1.2611787250075075,1.149728869356775,-0.7110993403203213
1,f,0.2388582977000624,0.3266351472120732,-0.8929465946489067,0.8857768085418433,0.08345723286012652,0.20042160565179165,-0.7238747504624602,0.8870556267268417,0.9607732565727019
0,g,2.6447785303462297,NA,-0.7646871900941805,0.9246056965434158,-0.44505105853936816,-0.015225091806490287,0.007577672179137884,0.025882003590343317,0.32811355424880073
0,d,2.804837667848915,NA,1.0265834618429732,0.3529749603137967,0.6662531556210911,-0.09555301345765213,-0.3390203011110711,1.105795083454785,-0.12570097189982166
0,g,0.027024424402043223,NA,-0.7977166476111529,-0.028386061394469433,0.8156309533119651,-0.08374831930905727,1.2028488187562365,1.8859463662971963,1.0900077536703394
1,f,1.1986006675288081,0.5814650976099074,1.1423362647038866,0.552806999340819,-0.4791894481270235,-0.0908788807286112,-0.51551143898174,2.090290480156085,-0.5101811487418775
0,d,2.3665274356026202,NA,-0.2498635334039453,0.38726854674664096,0.8420990593942626,-0.0191626109374861,-0.08553179033902784,1.2979829785615586,0.8780340743066797
1,d,0.31457133893854916,0.3884042159188539,-1.1403838391317853,0.17133882178393262,-0.6318986599574059,0.6977754835336661,0.8072990418929251,0.19866961621091261,0.160976414771196
0,d,0.7057338394224644,NA,-1.0289078053144345,0.8768462502402998,0.34623680649294647,-0.1940739253643189,0.5153732251896314,-0.2439270403463163,0.4370677882213868
0,e,0.48967625526711345,NA,0.8471461501561339,-2.1566064773751865,0.08645812368806227,-0.6827339981519907,0.01678772199999462,0.3407641636109451,-0.9997588387582421
1,f,0.5364833248313516,0.36068543093279004,0.13130221437534778,0.31776472057157257,0.12988547724523905,0.1296759525386368,-1.115876972272659,0.8307411539625884,0.9446509892688619
0,e,0.37254708632826805,0.14079479384236038,0.5368792682774863,0.3656487679387939,-0.47387545453611735,0.17739971161644624,-0.7593405856883106,-0.4625677707371223,-0.5773547568610888
0,f,2.4400465157814324,NA,0.43892937030550216,-0.7612650582240164,0.23998884920096508,-0.0866522839570116,-0.1325332887938718,-0.7013334204162867,0.24349797965857867
0,a,1.2440590301994234,NA,1.5641990818522966,1.47695957030705,0.24871865044172567,0.39455784232430474,0.7739526529023958,1.5935475595853799,-0.6657910578938728
1,b,2.043184416834265,NA,0.5710001249731405,-1.2820858131290098,0.1492330341651579,0.0017931902866015204,-0.1696686162470362,0.5034611790893888,0.03374201522201675
0,d,1.7909167874604464,NA,-0.752995779848919,-0.5158254399637255,0.16683140552004713,-0.4333546618374715,1.1735634271458504,1.4402351713324504,-0.4152121884699128
0,e,0.473288087407127,0.40551861585117877,0.5281674162559921,-0.8785407617582585,0.5429197247450731,0.5328359810471774,-0.5251541562280502,1.772536439945061,0.22133509770314255
1,b,0.3735756240785122,0.7089101478923112,-0.16865112310226074,0.5316713244388365,-0.2460991667627389,0.5968352454056722,0.1655627137469026,0.2849037209477775,-0.019905771912190548
0,f,2.282617022981867,NA,0.13919136873450966,1.2916107221537128,1.224857841270355,0.44744246954582434,0.10442539141013608,0.9172625743590538,0.75597943731073
0,b,2.1888099869247526,NA,0.23391467158196783,0.2302838555446981,0.6854685299178704,-0.8064954032664741,-0.05297751049831691,1.0085671835652799,-0.18802371972021875
0,f,2.061404858250171,NA,-0.4247574288269297,-0.8080398415982977,1.007251295115231,0.35068843096892477,0.8428901283238281,0.2868314703531848,0.6092887864645701
0,a,1.8899529185146093,NA,-1.085405557407857,-1.635729055830447,0.39740980115255,-0.41364771443748455,-1.0141851778828133,-0.2975690017142365,0.36049362411681196
0,b,1.8468061715830117,NA,-0.706426291680949,1.41720332166384,0.7875458511553479,-0.11870008229787915,-0.2536107722336836,0.03135326172382527,0.942898601671646
1,d,1.1905578626319766,0.4676055796444416,0.5361175275486455,-1.0591344809768617,0.6142983288342254,-0.6829975344003993,-0.5420068609456712,0.7359673422626185,-0.38019879039687215
0,e,0.6026341400574893,0.22309386753477156,0.25227370816219075,-0.40025356861306427,1.367030247874939,0.03791539109149017,-1.088396381096914,1.4828187369352703,-0.8350992249457749
0,f,1.3332838809583336,0.4970640824176371,1.4657588763613618,-1.584912048030294,0.6946613598467495,-0.4991062009804081,-0.09858156507501316,0.8857388073070658,0.8536819011619556
0,b,2.8820471127983183,NA,-0.3247409581749536,1.3868444682554517,-0.1295299354279607,0.19666577864036705,0.12775263483358867,0.9830488046422057,1.2910895198004593
0,a,2.9872836219146848,NA,0.38710720183512626,-0.5965082252355227,0.3459990043880297,0.5323420603880646,0.20309642456039317,-0.6061784563429042,0.245956285648802
0,e,2.4613652501720935,NA,-0.37636103745938176,0.33924533012246516,0.09609416513048166,0.29388016375310966,-0.3607091500337988,1.0747552919779184,0.10056673232970972
0,g,2.410387460142374,NA,1.6931917014286513,0.25622644605477946,1.2443885222351891,0.08994961622622287,-1.2581450148070734,1.7570101883691431,1.8106370815092157
0,e,1.0941476540174335,NA,1.449596478559219,0.6220816429506255,0.15724954527148843,1.277440306414908,0.476278936087852,2.2512245573016836,1.0858808091949195
0,e,0.8343446007929742,NA,-0.5614630701039194,-0.761657638161754,-0.31202797912549607,-1.0126670750940647,-0.11726869597880339,-0.2538855892844285,-0.1559189487393319
0,g,1.3182909954339266,0.837978475028649,1.7109559090239257e-4,0.4826288305411817,0.9897323975872101,0.588678505747658,-0.4285601929068258,0.970335723950345,1.2399062914333832
0,e,2.9544545982498676,NA,0.07759389902273187,-1.0748003446782497,0.08617058341037431,-0.62700640760402,-0.47536676832305047,0.269056983834664,-0.1737123889505528
0,e,2.0695180480834097,NA,0.008954631271469227,1.5748700392790083,-0.31515691336592067,0.8967804684560343,0.7290581093061932,1.1592584427171677,-0.06717462494584575
0,g,1.7235921977553517,NA,-0.11440891581702689,1.2286035017483163,-0.14620600429309433,-0.7378176710507018,-0.9209463402435519,0.7727071619962271,0.15672780577327294
0,d,2.518696054816246,NA,0.633467779878846,0.5173182902970485,0.5334156128429483,0.9141747237505784,-0.8141621686022045,0.3680492891207364,1.4565756062763406
0,e,2.025554176652804,NA,-0.6176115929932335,-0.19310160156931142,-0.6421798651088007,-0.044013913458345585,-0.38708200835388346,-0.4701828585370661,0.1972361170619276
0,d,0.6601308016106486,0.9361134406644851,-0.8070855471789988,-0.49769329597315026,0.206151953004779,-0.19490013704386216,-0.29818607471871034,0.48504576333622473,1.6452777373637557
0,d,0.8456936711445451,NA,-0.3568432166534465,0.7910086715063601,-0.32704226962603977,0.5149568230169925,0.2614613567224345,-1.6668317328354807,0.40202068453302614
0,g,1.8771052833180875,NA,-0.5859741814031377,1.839295321097193,-0.10944078489794391,0.10516813870395064,-0.47427448126994093,0.7677113096837079,0.09905631688634513
0,b,2.4151594305876642,NA,0.12577857043216725,-0.3065081754896466,-0.17072975460018783,0.17008084861983672,0.18704091776218457,0.4383505269466244,0.26875581723644804
0,d,2.2737144611310214,NA,0.39167984321834093,0.8043715584930843,0.39750802292049847,0.14242655899264067,0.6429934494691123,0.5498772122522982,0.3740581529093714
1,a,1.8762369845062494,NA,-0.3467630102431639,-0.6554019464114585,0.6146692995900274,1.3650869612271517,-0.060918858222601846,0.9049568464298159,0.9060337150611585
1,g,2.579799586208537,NA,0.36159075650844397,1.69855807863282,-0.15333500931615654,0.9693441035673154,0.7833365962603845,1.1025055762268803,-0.05044367995216087
1,e,1.344105351017788,NA,1.5296704013127895,-1.8054668123339632,0.02961165623285933,-0.8719665320843368,-0.4010518572013777,2.0051028783146836,-2.088737439832694
0,d,0.8203709120862186,0.10979600087739527,0.6184971682299865,0.49870185053972865,0.15140219574411545,0.8088373952655604,-0.3264748838031175,-0.7419800657461235,-0.2947288693724355
0,e,2.173302604118362,NA,0.28426522452606506,-2.801557516784728,-1.7182322925804343,-0.7371949768428804,-0.03775276370539822,-0.14622417999592774,-1.0502153613786025
0,g,2.9509873318020254,NA,-0.28323140056317253,0.2310441998445914,0.06793461446064847,-0.3085242821584162,1.2558353662911537,0.2244272850848451,0.8877521131220365
0,a,1.3322854293510318,NA,-0.11651643532338374,-0.8630738988654485,-0.909318852869561,-0.21649466845045134,-0.6327468823938162,-0.5698979742890156,-1.4070663090535402
0,a,0.3395410696975887,NA,0.11751213889516887,2.0728959348518265,-0.9854616115334985,0.8965534687640466,-0.11963339463811945,-1.3309034842444398,0.3921558177411749
0,a,1.6388623234815896,NA,-1.0965211255708887,-0.024789987332305585,0.6803792680520908,-0.21138497664670033,0.7443795021727555,0.8527880766108965,1.0388592395197354
0,a,2.8377471333369613,NA,-0.17643936634651114,-1.4578278621089507,0.16605898540021977,-0.8666731724291631,-0.37377971742634,0.7962546653067726,0.44863946772421903
1,a,0.45754193631000817,0.38157561095431447,-0.4507170972670721,-1.297133167902988,-0.375876863244627,0.021622492024110762,-0.3492229074387416,0.11006403704906989,-0.43208011404191166
1,f,2.501574469730258,NA,-1.6370120460384814,1.5113701783186373,0.14251989868179393,0.1354915766173979,0.48255458623951997,-1.2695895455310495,-0.4160475028919564
0,a,2.5192280367482454,NA,0.24627722219672815,-1.5453398460703092,0.36388486068761655,-0.02360350263317007,-0.3971515884916166,1.0801777447797754,0.867583116164798
0,b,1.4400473611894995,NA,-1.919071142441301,-0.09107400470923747,0.01523157044686324,-0.15490370077133173,-0.17337200791342888,0.5103880673080946,-1.1419273432336021
0,d,2.2178315052296966,NA,0.12472846691567929,-1.583070308811587,-0.4376635090552784,-0.8097494237759868,1.1003970581432112,0.4110131872984867,0.26027813643759024
0,d,1.2113382476381958,0.7135158577002585,0.1848030893172754,-1.9317121627884983,-1.0260627244232237,-0.6105770875714612,0.39189682752242727,2.287224277303122,1.1144079360195809
1,a,0.783460718812421,0.1959914891049266,0.49325723422728446,1.3058760125712379,-0.39633604935706107,0.05538487269007564,0.5524535954713355,1.592619226118604,0.8925861411699961
0,g,1.8352037812583148,NA,0.04879627839013448,-1.113968514788721,-0.34118520782448103,-0.29096644947449385,1.083138708255049,0.17008153671129322,-0.17264666675098894
0,d,0.9246999355964363,0.05558837438002229,-0.22487966783394356,-0.08161197262279207,0.2593100743921342,0.8971992265325439,0.713510380113168,-0.5579007552219823,0.10126664495016696
0,b,1.1949934498406947,NA,-0.14404196928869895,1.4714877153985102,-0.6369087421247088,0.03687403673798584,0.11804732680611493,-0.9424845300648956,-0.19459672392662547
0,e,2.89583455841057,NA,-1.1720520025281562,-0.2760678347371495,-0.07711285025536574,-0.6866209304390803,-0.518261160685801,1.5168233128062343,1.315160126543299
0,d,0.2895543482154608,0.4609028350096196,-0.1937225971742605,0.2761020277219278,0.585387012584055,-0.2061405358140504,0.07685557091740138,-0.21485789092109042,0.6951667535482507
0,a,1.307901147985831,NA,0.5541605994592708,0.6600444553903497,-0.47754855984167416,-0.6253039101990694,0.1443323365407614,1.0314136371849587,-0.873816909839489
1,a,1.4322648416273296,NA,-0.6232477047572677,-0.0822668554071116,-0.6191401256367268,0.5843650187826712,-0.017673769638762493,0.020877020384100414,0.2330582872227122
0,f,0.9786622042302042,NA,-0.042701411531447686,1.133358577810269,0.44827090479460907,0.2424949465427288,-0.26156631775795147,0.6987392941348725,-0.09117518735787938
0,a,1.9473792740609497,NA,-0.6951395416841841,-0.09301236322076982,-0.2686833261746212,-0.6513083203323468,0.437810680887161,2.1913891238430274,-1.3171460565547752
0,f,1.0876434836536646,NA,-0.72430631113183,0.12598215116306177,0.16571212838413585,-0.3817208951287691,-1.0881077903720666,0.721535245052648,0.9988730705501119
1,e,0.14392071962356567,0.8607100651133806,0.4080724121763856,-0.8501024422263583,1.1804026592069812,0.06897983893157694,0.9689249806861804,0.1700772371457993,-0.8435567051002939
1,b,1.1831965630408376,NA,0.14166068907332954,2.016567838100987,1.1882255516919757,0.8664734404871861,0.14067432038794347,-0.4360821099518285,0.6375835612778087
0,a,1.2740650686901063,NA,0.5578763124100782,1.0652381837897091,0.06214033170790868,0.11637497791963852,1.163535752411629,0.3286198431094183,0.066326574101608
0,d,2.9509073202498257,NA,0.22828277736243063,0.9853956956017097,0.3526567475099464,0.46150430613049104,0.9611584605511279,1.2671429909655396,-0.8248751317821335
1,d,2.5176910122390836,NA,1.5362894091921173,-0.1627750602998383,0.63285072733842,0.9038152868473118,0.15124123626337882,1.2062571678182608,-0.14681779030215475
0,a,0.9804410466458648,NA,-0.14869759107471736,-1.5374524055854843,0.23203439114687252,-0.15888386894458323,0.7996487408719908,-1.0121677300482301,0.515557710229401
1,f,1.9983086886350065,NA,-0.3455990415705907,1.0354565647894414,-0.48964988758670314,-0.11822670846993266,-0.2060432287319594,0.9879329551038636,0.6983031571838018
1,e,0.406701082829386,0.025963272200897336,0.3907669621059244,0.1529574647963225,-0.46708008910038323,0.06739798999177167,0.22887966683947739,-0.5001496707701365,-1.1615431826924185
1,g,2.1862911300268024,NA,0.33244520626750795,-0.3286183280232385,-0.6299700283231652,-0.6324451969841038,0.33041467887974457,1.5800015463143495,0.7936444526834661
0,d,0.4880429960321635,NA,0.44136964821417213,0.6694189879401977,-0.03862003043605332,0.6029826031256067,-0.7476115642306139,-0.466578382417254,0.19264156123469578
0,a,0.42880565905943513,0.17465056106448174,-0.1220110722435023,-0.9126343319654393,-0.23653740622294298,-0.29521357075884247,-0.09903618768608452,-0.2852186113837111,-1.1878894752104012
0,b,1.3235553614795208,NA,-1.2417076177816742,1.2149953595381262,-0.717698960774265,-0.7344367010997328,-0.4114890805979864,-0.6085363500605452,-0.7872663530942214
0,b,1.9327690231148154,NA,-1.0479547537760503,0.8509149074457478,-1.0243936952087185,1.2730083955622198,0.031090541424053014,-2.0436578935922545,-1.4075677217216176
0,b,1.747670422308147,NA,-0.3280264259354146,1.7923331958378443,-0.14698870490643987,0.5716624336260934,0.35028614171148653,0.5011448710769304,0.4274513285695654
0,a,1.6983001604676247,NA,0.9513507440868383,0.11367357736821469,0.5241142834192898,1.1314083756289122,-0.818360089253155,-0.2711335095035563,0.8517784217648068
0,b,2.709512806031853,NA,0.48629601406536305,0.9275295008073677,0.29785732155964917,0.35719089212988364,1.0926835846128953,-1.0489098909458061,-0.742034689602826
0,e,0.7169684143736959,0.2066681869328022,0.11853420392518965,-0.9117081574563949,0.6216496310124507,-0.8418472947698367,-0.6989703121498722,0.048245171715974866,-1.0280341855169763
1,a,0.6822097962722182,NA,0.8606899456199293,-0.36451248480383375,-0.2771863575468444,-0.788994076874139,0.501204795075457,-0.21840946928567548,1.1355649844244344
0,a,2.873638297431171,NA,-1.1822842321343914,0.3194745980541653,1.0135406511163167,0.5728160104306906,1.5168483438331246,1.8606870943113905,0.3771622069039362
0,a,0.717139357700944,NA,0.9172377225997224,1.6421656729609617,0.45623950315799233,1.039725613891853,1.0038250072737684,-1.0854515563523026,-1.081763533508473
0,f,2.24748913384974,NA,0.443345790642115,-0.18382974156610654,-0.7890985388783396,-0.3160717993595487,-0.11359402329565207,-0.0912344474605914,0.7282426434055441
0,e,1.2306276101153344,NA,-0.351908470984384,-0.9440571848310757,-0.03734361247606468,-0.07701256574053883,-0.9793001128796205,0.776382625307215,-0.2724672208807136
1,g,0.9887092877179384,0.8627088435459882,1.3754414821328407,0.43151162904950374,0.3020025670240541,0.044682771792705175,0.447438447707062,3.341075013377572,0.13747730991921536
0,e,2.6816934461239725,NA,-0.32464960794363085,-0.10500774709318193,-0.15220460686815526,-0.2127053739559867,0.533377647230199,0.7321214786951394,-0.053811067549095176
0,d,2.9679930112324655,NA,0.789587136800322,-0.4038499808520417,0.4290807270988848,0.767288141059969,-0.4711916008120448,-0.9072662594131681,1.5544365246422127
0,f,2.3250151346437633,NA,0.5599601119061611,-0.12498218588777518,0.6160878028525131,-0.46527880582634606,-0.34714419327473633,0.05583411580597597,0.3235109641670316
0,a,0.5224535067100078,0.2760756316129118,0.6371635389390253,-0.7234292208610528,0.8006131929755828,-0.715262970395903,-0.4763814248189048,0.005454411145649304,1.2141087958995893
0,g,1.4825353247579187,NA,-0.07477207237051953,-1.090179966057603,-1.4389126354961344,0.502011620233594,-0.8341470323778352,0.552170593670869,-0.1410357216804718
0,d,2.21475046640262,NA,-0.39783706064831487,0.41070550782419896,1.1507066311439484,0.013460926932501768,-0.3905383371112494,0.7154508175995946,0.858080458475069
0,e,2.4594967311713845,NA,0.8668634140627584,-0.25962084256619555,-0.2075674866645262,0.724072345415169,1.2928645981634188,1.073975803533838,0.11407727472543888
0,g,0.8379338979721069,0.07507697097025812,0.46219343928596957,-0.3286961798528192,-0.23560312177748463,-0.1661586896132118,-0.4278464779014607,2.465583474963547,0.4635572600999878
0,e,2.7871469997335225,NA,0.34673210663395576,0.5066847953997715,0.7686863897111923,0.15725132988242183,0.6302866812530161,1.7533865355130944,0.7860965095951473
0,d,0.03238875442184508,NA,-0.518113022974138,-0.03472902548685179,-0.2500453897194215,0.1621670098887733,-0.06523112137470755,-1.84524684923971,-0.8264352252247136
0,b,2.0594485353212804,NA,0.3057784677684464,0.45768416353947455,0.5795556613342294,-0.7307358465581302,-1.2851638880545346,1.4923944941331204,0.37690549520498723
1,b,0.5566314118914306,NA,0.3308481104573039,0.5561665785558391,0.9001305833058877,0.020203643026805412,-0.4784969264661673,0.4470265910284774,0.6617853474220795
1,e,0.1896346102003008,0.4310440302360803,-1.2170807000166945,-0.2963833800562549,-0.2693558028732542,-0.6177001527347458,0.5352582916218664,-0.48219671617909865,0.5862823737731649
0,d,2.0245566910598427,NA,-0.4575883365640319,-0.3899222758901219,-1.3365045482883986,-0.1835883580487956,-0.45674392696054883,-0.8656411818509931,-1.3411625228855852
1,a,0.15356240258552134,0.41926493565551937,1.001532123659039,-0.31279758261115526,-0.6488630738655595,0.11492758165818533,-0.3910179907645034,-0.01828582882046785,-0.9153806976657404
1,b,0.18734810524620116,0.29383367276750505,-0.15281182361647264,-0.2061324500411172,-0.04107234016070596,-0.4253225143154692,-0.5029907215017818,-0.3591710626646607,-0.685807979058022
0,e,0.5286442008800805,0.7770680715329945,0.45808013055191005,0.15959578921932707,1.8288789234967138,0.46168869745825636,-0.15409767244075165,1.2568027044285879,1.77848580687414
0,a,1.5918997905682772,NA,-0.07011668636922644,-0.5657152762780758,-0.3877021612404595,0.15430235247179305,0.03878053037044396,-1.0301732736245242,-1.714645414602472
0,a,1.560209030751139,NA,-0.5905438926513435,0.36550942979761347,0.2618977223496072,0.3449713567590919,-0.8553797503132345,-0.4063806289723825,-0.500579483325826
0,a,1.3609053958207369,NA,0.3940012406230059,0.5421453212542365,0.07781379370082633,0.453886065889004,0.2966683576301937,0.7782494824114269,0.12638257086208043
0,f,1.8102518187370151,NA,1.6407724111076334,-0.37862247288916895,-0.1774405225891254,-1.1636410487446154,-0.07160066023715506,2.106773157882454,0.5721891099712353
1,g,0.3500761203467846,0.5093161531258374,1.0982998952439142,1.4515820571759852,-1.1969276792769024,-0.6518768536423235,-0.2559341784709541,-0.3867282850036523,-1.3328300193931428
0,f,2.8983948645181954,NA,0.5667882762686824,0.1613614098547141,1.1756195993356549,0.9469780546905457,0.4031407914364196,0.30985263637335864,0.39617043973688537
0,b,2.336912866216153,NA,-0.37289941153083395,-1.1792576398700176,-0.5096628961547438,-0.7261147460127488,1.1778125059044255,-1.5518540491473127,-0.6911164218028527
0,b,1.8452472870703787,NA,-0.5036824852590629,-0.22662952067573833,-0.48890644025392815,-0.16862062567091465,0.2742254000667868,-1.0843227179704185,0.8902040501094688
0,b,1.7639755890704691,NA,-0.5357345623982801,-0.5362295054591187,0.8730168561308714,-0.6258505029674019,-0.6801561671287801,-1.1038285439002797,0.8209292501219563
0,g,1.7803078209981322,NA,0.3024071763142516,-0.5741300414637203,-1.1501608194772417,-0.623437188150578,0.00996207925159917,-0.34454653688266845,-0.9999188711308715
0,g,1.0234577525407076,0.8532529065851122,-0.637866985973614,0.9864064959362051,0.21292964124321564,0.9820731723167414,-1.5168772219157947,0.5017437989812891,-0.3887961231946966
0,d,1.7873776063788682,NA,1.1327434246043664,2.0066477819081747,0.932978681371661,0.8976311913422419,0.6905277461014598,1.23942742296199,0.5932570331403417
0,f,0.6131787649355829,NA,-0.4490688170926407,-0.3582950013457342,-0.14550394697376537,0.2955132086504482,-0.5273875997406103,-0.01972874996069829,0.47939476746514054
0,g,2.8159222207032144,NA,1.1292114337505577,0.19664704363321858,1.498077584966925,0.5213467223761219,-0.3014812865506904,0.9356513338927528,0.8638508178010864
0,d,1.4997694697231054,NA,-1.19621384745514,0.3613424420035995,0.20638888378261197,0.3826906205835557,-1.2123716360816976,-0.6065750027054294,0.17755144598228764
1,a,1.1507067626807839,0.43866286729462445,1.1056810132998003,2.233139728587158,-1.0041760964617237,0.9432831173151474,0.1996721059212358,1.3907676191199192,-0.6790672999329068
0,b,1.6101692912634462,NA,0.5639126349680903,-0.3958054147493915,-0.9548114390802376,-1.3939231761716622,0.09781582959943147,1.1912077247291006,-0.10210614457267286
0,d,2.7789211536291987,NA,0.19371870668496766,-0.07345897267371146,1.4240296868794209,-0.16263411882365075,-0.3339201412580347,1.4068904677912046,-0.32446099086758173
0,a,2.766398864798248,NA,-0.6177392048638293,0.6005871424517621,0.05446722819609857,0.23647918683157826,0.9526769178886643,-0.7950128353125285,-0.17683625109760398
0,e,1.9450506465509534,NA,0.014195827562234108,1.170108330939861,0.04730699340241244,0.5779024359461902,0.28843992137511554,-0.1066815571427564,0.44618336431530503
0,a,1.4277526934165508,NA,-0.09485805555312689,0.3981624245030831,0.17377324151628148,0.2243566867568596,0.7220862796575112,-0.1702283947478718,1.2290452581024016
0,a,2.9130888206418604,NA,-0.19762507981392044,-1.895141873088644,-0.8561117654663815,-1.368084469875713,-0.8378805269308978,-0.2265675083808231,-1.0155041659057626
0,d,2.017586294794455,NA,1.2234967671407122,-0.08031974419242188,-1.3292953011441724,-1.0520346941189063,-0.09406457008826098,1.407910340799826,1.3596530532441709
1,f,1.3946142685599625,0.5692821571137756,1.6035485609135098,0.880818906618788,0.7194277273101357,-0.6056694152900792,0.7265936969846933,1.8967340683664375,-0.22945343350099862
0,f,2.924578646896407,NA,0.1719010702407974,1.1994565062986897,0.28520439127619385,0.16555131282662952,-0.08360968330354912,1.1127264233030645,-1.3283572170832154
0,e,0.4698328503873199,NA,0.47468186347886665,1.6062761656023468,-0.6774613059824719,0.6365159428092775,0.06403962905111196,-0.29686637629174717,-0.842617799574659
1,a,0.5875028965529054,0.26828442700207233,-0.01061358835057763,-0.6247702810353758,0.07849112972052469,-0.5505651251790831,-1.1705347818850607,1.1421977229017728,0.9560656329204731
1,a,0.6967199225910008,0.5367645833175629,1.5015358465075588,-0.016619926368854746,-1.8991951436087238,0.6084595956080611,-0.5545462640467532,1.975373621761911,-1.5297505348616882
0,b,0.9854994805064052,NA,0.2751843765017992,-0.05364069553425007,-1.3819519235044164,-0.4669882452484991,-0.39701393304354543,0.3877169402440332,-0.7503768334216605
0,g,1.7889634191524237,NA,-0.8733835249388495,-0.12615130350687423,1.1270601313708526,0.1739453317131703,-0.1268117013250407,-1.0072224477780398,0.29784323591434975
1,b,1.4576013337355107,NA,-0.14753782839273163,-0.7741596740804966,0.2766100218429436,-0.35093584377656095,0.400751993039859,0.994225034809754,0.07971750173736711
0,g,2.9035119235049933,NA,-0.43459927207518667,0.2916389313891602,-0.1616686785184086,0.12451007222223368,-0.17767145690208147,-1.501630212197039,-0.10057167249626259
1,e,0.5191251144278795,0.22755977720953524,0.7512693698373334,-0.024786202108829238,0.3539256015407546,-0.1745593659215661,-0.11592257300873302,0.1582843847381838,-1.2604349359511742
1,e,1.0761672172229737,0.998770898906514,-0.2623689405415798,1.0693784947415579,-0.25674785226505004,0.466114247733154,-0.542846220505183,0.2101443720296321,-0.07349879887699481
0,e,0.47271301480941474,NA,-0.722635430042694,-0.8344341358869847,0.07112151027500757,0.3494929424476166,-0.12668551987062002,-0.09295363353216568,1.0910311730842424
0,e,1.5900410106405616,NA,0.3212031716729656,-1.0690258401958226,0.366530219548581,0.20934571709172395,-0.8996748486951318,-0.8352717072644731,-0.9841386438736466
0,g,1.0440168245695531,0.12972948397509754,-0.24566761979360782,-0.4821643472104658,0.24001649030804595,-0.649384538071006,0.4324544846117715,-0.18223201179594462,0.23312267004834963
0,b,2.69437969266437,NA,1.352824765926032,0.18846071927002528,0.2721780119958058,-0.5057220458164892,-0.6757277463526973,0.9442262359139293,0.5715451911249275
0,a,1.1092469352297485,NA,0.31857542768880875,-0.09142683085789535,0.20978688653953292,0.2353489709757031,0.6845424022444753,0.2756135366172531,-0.3995761647693067
0,e,0.9831930664367974,0.5451368177309632,-0.11138932953355052,0.1230646478057386,-0.5362855748787383,0.523762438165363,0.4718719410461173,0.693564245131689,-1.1088999110987503
0,a,1.2930065954569727,NA,0.35449780252574237,-0.91660743309887,0.8281644743032697,-0.07824459901543412,-0.27201809768311863,-1.2994777829926125,0.045756174343453415
0,e,2.187890045111999,NA,-0.6347347408786272,-2.3209732343149496,0.4738661494208774,-0.025187167838674474,-0.19649347330445144,0.07567172925195975,0.5960749220995893
0,e,2.9837237431202084,NA,0.4714928768891404,1.0781255747226641,0.4053006318074978,0.34553975004832893,-0.3353449738126163,1.928264502653234,0.8975089131096885
0,g,2.95183871104382,NA,0.6056133274402904,1.057890580517647,0.7616921847478669,0.35567548273424754,0.4012806767198106,1.2744202821525468,1.8975078555070477
0,g,2.1696681194007397,NA,0.48993985405188845,0.28126190144073926,-0.5286959693473927,0.18916003690468836,-0.5007375298537695,1.555301005994293,-0.4266153664262893
1,b,1.6986056920140982,NA,-0.3110823277269272,-0.14369236573712812,-1.5134533997606188,-0.33224178003842525,0.20493326223138525,0.338505027405786,-1.1405469769881582
0,d,0.23324456764385104,0.901511485921219,0.34604823802081686,-0.35036100592739444,-0.7117776060003098,-0.0963885118815774,-0.30716964284927495,0.7276013797686469,-0.5323742742799411
0,b,1.7188956846948713,NA,0.7352031648892486,0.050987603981569686,-0.3975345523040485,-0.63657457218304625,0.3568107290852281,1.521165571452359,0.5381842644687309
0,f,2.733185878023505,NA,-0.2071766563049861,0.9922757797246003,0.8410702862522749,0.65191624790987035,-0.7165295376569905,0.15077410384916173,0.085983161411685
0,b,0.819056480191648,0.372418450191617,-0.20663077334328148,0.05850236333829114,-0.3753702718985791,-0.13412529330871503,-0.12681702852057283,0.20270557671794123,0.5234102844702518
0,d,0.2801230391487479,NA,0.21955357198688624,1.1723328433451559,0.9515086629435755,0.15184149571075517,-0.062619135594739,0.21278034711775992,0.801092152100334
